编号,最近一次使用消费券的折扣,历史使用优惠券折扣的最大值,历史购买总次数,最近一次消费金额,历史消费金额的平均值,历史使用优惠券的频率,历史使用优惠券的总次数,历史购买产品数量,Action,next.1,next.2,next.3,next.4,next.5,next.6,next.7,next.8,Reward
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,133.86
11.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,2.0,2.0,3.0,2.0,170.16,152.01,1.0,2.0,3.0,170.16
11.0,2.0,3.0,2.0,170.16,152.01,1.0,2.0,3.0,1.0,1.0,3.0,3.0,307.82,203.94666666666663,1.0,3.0,4.0,307.82
11.0,1.0,3.0,3.0,307.82,203.94666666666663,1.0,3.0,4.0,1.0,1.0,3.0,4.0,174.84,196.67,1.0,4.0,5.0,174.84
11.0,1.0,3.0,4.0,174.84,196.67,1.0,4.0,5.0,0.0,1.0,3.0,5.0,39.9,165.31599999999997,0.8,4.0,6.0,39.9
11.0,1.0,3.0,5.0,39.9,165.31599999999997,0.8,4.0,6.0,1.0,1.0,3.0,6.0,138.0,160.76333333333332,0.8333333333333334,5.0,7.0,138.0
11.0,1.0,3.0,6.0,138.0,160.76333333333332,0.8333333333333334,5.0,7.0,2.0,2.0,3.0,7.0,83.39,149.71,0.8571428571428571,6.0,8.0,83.39
11.0,2.0,3.0,7.0,83.39,149.71,0.8571428571428571,6.0,8.0,3.0,3.0,3.0,8.0,209.0,157.12125,0.875,7.0,9.0,209.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
12.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,2.0,2.0,2.0,2.0,96.81,98.305,1.0,2.0,2.0,96.81
12.0,2.0,2.0,2.0,96.81,98.305,1.0,2.0,2.0,2.0,2.0,2.0,3.0,59.53,85.38,1.0,3.0,3.0,59.53
12.0,2.0,2.0,3.0,59.53,85.38,1.0,3.0,3.0,1.0,1.0,2.0,4.0,68.0,81.035,1.0,4.0,4.0,68.0
12.0,1.0,2.0,4.0,68.0,81.035,1.0,4.0,4.0,3.0,3.0,3.0,4.0,68.0,81.035,1.25,5.0,4.0,0.0
12.0,3.0,3.0,4.0,68.0,81.035,1.25,5.0,4.0,2.0,2.0,3.0,5.0,114.9,87.80799999999999,1.2,6.0,6.0,114.9
12.0,2.0,3.0,5.0,114.9,87.80799999999999,1.2,6.0,6.0,1.0,1.0,3.0,6.0,68.0,84.50666666666666,1.1666666666666667,7.0,7.0,68.0
12.0,1.0,3.0,6.0,68.0,84.50666666666666,1.1666666666666667,7.0,7.0,1.0,1.0,3.0,7.0,306.68,116.24571428571429,1.1428571428571428,8.0,8.0,306.68
12.0,1.0,3.0,7.0,306.68,116.24571428571429,1.1428571428571428,8.0,8.0,1.0,1.0,3.0,8.0,368.0,147.715,1.125,9.0,10.0,368.0
12.0,1.0,3.0,8.0,368.0,147.715,1.125,9.0,10.0,2.0,2.0,3.0,9.0,82.11,140.42555555555555,1.1111111111111112,10.0,11.0,82.11
12.0,2.0,3.0,9.0,82.11,140.42555555555555,1.1111111111111112,10.0,11.0,3.0,3.0,3.0,9.0,82.11,140.42555555555555,1.2222222222222223,11.0,11.0,0.0
12.0,3.0,3.0,9.0,82.11,140.42555555555555,1.2222222222222223,11.0,11.0,3.0,3.0,3.0,10.0,138.0,140.183,1.2,12.0,12.0,138.0
12.0,3.0,3.0,10.0,138.0,140.183,1.2,12.0,12.0,1.0,1.0,3.0,11.0,347.0,158.98454545454544,1.1818181818181819,13.0,14.0,347.0
12.0,1.0,3.0,11.0,347.0,158.98454545454544,1.1818181818181819,13.0,14.0,0.0,0.0,3.0,12.0,202.73,162.63,1.1666666666666667,14.0,15.0,202.73
12.0,0.0,3.0,12.0,202.73,162.63,1.1666666666666667,14.0,15.0,2.0,2.0,3.0,13.0,81.13,156.36076923076922,1.1538461538461537,15.0,16.0,81.13
12.0,2.0,3.0,13.0,81.13,156.36076923076922,1.1538461538461537,15.0,16.0,1.0,1.0,3.0,14.0,138.0,155.04928571428573,1.1428571428571428,16.0,17.0,138.0
12.0,1.0,3.0,14.0,138.0,155.04928571428573,1.1428571428571428,16.0,17.0,2.0,2.0,3.0,15.0,99.8,151.366,1.1333333333333333,17.0,18.0,99.8
12.0,2.0,3.0,15.0,99.8,151.366,1.1333333333333333,17.0,18.0,2.0,2.0,3.0,16.0,83.18,147.104375,1.125,18.0,19.0,83.18
12.0,2.0,3.0,16.0,83.18,147.104375,1.125,18.0,19.0,3.0,3.0,3.0,17.0,115.0,145.21588235294118,1.1176470588235294,19.0,20.0,115.0
12.0,3.0,3.0,17.0,115.0,145.21588235294118,1.1176470588235294,19.0,20.0,1.0,1.0,3.0,18.0,108.78,143.1916666666667,1.1111111111111112,20.0,28.0,108.78
12.0,1.0,3.0,18.0,108.78,143.1916666666667,1.1111111111111112,20.0,28.0,3.0,3.0,3.0,19.0,197.04,146.02578947368423,1.105263157894737,21.0,32.0,197.04
12.0,3.0,3.0,19.0,197.04,146.02578947368423,1.105263157894737,21.0,32.0,2.0,2.0,3.0,20.0,80.25,142.73700000000002,1.1,22.0,33.0,80.25
12.0,2.0,3.0,20.0,80.25,142.73700000000002,1.1,22.0,33.0,2.0,2.0,3.0,21.0,85.75,140.02333333333334,1.0952380952380953,23.0,34.0,85.75
12.0,2.0,3.0,21.0,85.75,140.02333333333334,1.0952380952380953,23.0,34.0,1.0,1.0,3.0,22.0,68.0,136.74954545454545,1.0909090909090908,24.0,35.0,68.0
12.0,1.0,3.0,22.0,68.0,136.74954545454545,1.0909090909090908,24.0,35.0,1.0,1.0,3.0,23.0,315.73,144.5313043478261,1.0869565217391304,25.0,36.0,315.73
12.0,1.0,3.0,23.0,315.73,144.5313043478261,1.0869565217391304,25.0,36.0,3.0,3.0,3.0,23.0,315.73,144.5313043478261,1.1304347826086956,26.0,36.0,0.0
12.0,3.0,3.0,23.0,315.73,144.5313043478261,1.1304347826086956,26.0,36.0,2.0,2.0,3.0,24.0,96.81,142.54291666666668,1.125,27.0,37.0,96.81
12.0,2.0,3.0,24.0,96.81,142.54291666666668,1.125,27.0,37.0,2.0,2.0,3.0,25.0,99.8,140.8332,1.12,28.0,38.0,99.8
12.0,2.0,3.0,25.0,99.8,140.8332,1.12,28.0,38.0,3.0,3.0,3.0,26.0,138.0,140.7242307692308,1.1153846153846154,29.0,39.0,138.0
12.0,3.0,3.0,26.0,138.0,140.7242307692308,1.1153846153846154,29.0,39.0,1.0,1.0,3.0,27.0,68.0,138.03074074074075,1.1111111111111112,30.0,40.0,68.0
12.0,1.0,3.0,27.0,68.0,138.03074074074075,1.1111111111111112,30.0,40.0,3.0,3.0,3.0,28.0,138.0,138.02964285714287,1.1071428571428572,31.0,41.0,138.0
12.0,3.0,3.0,28.0,138.0,138.02964285714287,1.1071428571428572,31.0,41.0,1.0,1.0,3.0,29.0,208.0,140.44241379310347,1.103448275862069,32.0,42.0,208.0
12.0,1.0,3.0,29.0,208.0,140.44241379310347,1.103448275862069,32.0,42.0,0.0,0.0,3.0,30.0,209.0,142.72766666666666,1.1,33.0,43.0,209.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
13.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,99.8,118.9,1.0,2.0,2.0,99.8
13.0,2.0,3.0,2.0,99.8,118.9,1.0,2.0,2.0,2.0,2.0,3.0,3.0,84.99,107.59666666666668,1.0,3.0,3.0,84.99
13.0,2.0,3.0,3.0,84.99,107.59666666666668,1.0,3.0,3.0,2.0,2.0,3.0,4.0,88.99,102.94500000000001,1.0,4.0,4.0,88.99
13.0,2.0,3.0,4.0,88.99,102.94500000000001,1.0,4.0,4.0,2.0,2.0,3.0,5.0,99.8,102.316,1.0,5.0,5.0,99.8
13.0,2.0,3.0,5.0,99.8,102.316,1.0,5.0,5.0,1.0,1.0,3.0,6.0,131.92,107.25,1.0,6.0,7.0,131.92
13.0,1.0,3.0,6.0,131.92,107.25,1.0,6.0,7.0,1.0,1.0,3.0,7.0,65.96,101.35142857142857,1.0,7.0,8.0,65.96
13.0,1.0,3.0,7.0,65.96,101.35142857142857,1.0,7.0,8.0,3.0,3.0,3.0,7.0,65.96,101.35142857142857,1.1428571428571428,8.0,8.0,0.0
13.0,3.0,3.0,7.0,65.96,101.35142857142857,1.1428571428571428,8.0,8.0,2.0,2.0,3.0,8.0,99.8,101.1575,1.125,9.0,9.0,99.8
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
14.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,3.0,3.0,3.0,2.0,202.73,151.265,1.0,2.0,2.0,202.73
14.0,3.0,3.0,2.0,202.73,151.265,1.0,2.0,2.0,1.0,1.0,3.0,3.0,368.0,223.51,1.0,3.0,4.0,368.0
14.0,1.0,3.0,3.0,368.0,223.51,1.0,3.0,4.0,1.0,1.0,3.0,4.0,136.0,201.6325,1.0,4.0,6.0,136.0
14.0,1.0,3.0,4.0,136.0,201.6325,1.0,4.0,6.0,1.0,1.0,3.0,5.0,138.0,188.906,1.0,5.0,7.0,138.0
14.0,1.0,3.0,5.0,138.0,188.906,1.0,5.0,7.0,1.0,1.0,3.0,6.0,307.61,208.68999999999997,1.0,6.0,8.0,307.61
14.0,1.0,3.0,6.0,307.61,208.68999999999997,1.0,6.0,8.0,1.0,1.0,3.0,7.0,310.6,223.2485714285714,1.0,7.0,9.0,310.6
14.0,1.0,3.0,7.0,310.6,223.2485714285714,1.0,7.0,9.0,1.0,1.0,3.0,8.0,300.7,232.92999999999998,1.0,8.0,10.0,300.7
14.0,1.0,3.0,8.0,300.7,232.92999999999998,1.0,8.0,10.0,2.0,2.0,3.0,9.0,83.42,216.31777777777776,1.0,9.0,11.0,83.42
14.0,2.0,3.0,9.0,83.42,216.31777777777776,1.0,9.0,11.0,3.0,3.0,3.0,10.0,133.86,208.07199999999997,1.0,10.0,12.0,133.86
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
15.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,3.0,3.0,3.0,2.0,138.0,118.9,1.0,2.0,2.0,138.0
15.0,3.0,3.0,2.0,138.0,118.9,1.0,2.0,2.0,1.0,1.0,3.0,3.0,68.0,101.93333333333334,1.0,3.0,3.0,68.0
15.0,1.0,3.0,3.0,68.0,101.93333333333334,1.0,3.0,3.0,0.0,0.0,3.0,4.0,209.0,128.7,1.0,4.0,4.0,209.0
15.0,0.0,3.0,4.0,209.0,128.7,1.0,4.0,4.0,0.0,0.0,3.0,5.0,209.0,144.76,1.0,5.0,5.0,209.0
15.0,0.0,3.0,5.0,209.0,144.76,1.0,5.0,5.0,3.0,3.0,3.0,6.0,168.58,148.73,1.0,6.0,6.0,168.58
15.0,3.0,3.0,6.0,168.58,148.73,1.0,6.0,6.0,1.0,1.0,3.0,7.0,170.87,151.89285714285714,1.0,7.0,7.0,170.87
15.0,1.0,3.0,7.0,170.87,151.89285714285714,1.0,7.0,7.0,3.0,3.0,3.0,8.0,116.92,147.52125,1.0,8.0,8.0,116.92
15.0,3.0,3.0,8.0,116.92,147.52125,1.0,8.0,8.0,3.0,3.0,3.0,8.0,116.92,147.52125,1.125,9.0,8.0,0.0
15.0,3.0,3.0,8.0,116.92,147.52125,1.125,9.0,8.0,2.0,2.0,3.0,9.0,212.61,154.75333333333336,1.1111111111111112,10.0,10.0,212.61
15.0,2.0,3.0,9.0,212.61,154.75333333333336,1.1111111111111112,10.0,10.0,0.0,0.0,3.0,10.0,205.84,159.86200000000002,1.1,11.0,11.0,205.84
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,276.0,276.0,1.0,1.0,2.0,276.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,167.23,167.23,1.0,1.0,2.0,167.23
26.0,3.0,3.0,1.0,167.23,167.23,1.0,1.0,2.0,2.0,2.0,3.0,2.0,111.93,139.57999999999998,1.0,2.0,4.0,111.93
26.0,2.0,3.0,2.0,111.93,139.57999999999998,1.0,2.0,4.0,1.0,1.0,3.0,3.0,68.0,115.71999999999998,1.0,3.0,5.0,68.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.45,44.45,1.0,1.0,3.0,44.45
29.0,1.0,1.0,1.0,44.45,44.45,1.0,1.0,3.0,1.0,1.0,1.0,2.0,68.0,56.225,1.0,2.0,4.0,68.0
29.0,1.0,1.0,2.0,68.0,56.225,1.0,2.0,4.0,2.0,2.0,2.0,3.0,80.89,64.44666666666667,1.0,3.0,5.0,80.89
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
38.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,68.0,83.9,1.0,2.0,2.0,68.0
38.0,1.0,2.0,2.0,68.0,83.9,1.0,2.0,2.0,2.0,2.0,2.0,3.0,83.2,83.66666666666667,1.0,3.0,3.0,83.2
38.0,2.0,2.0,3.0,83.2,83.66666666666667,1.0,3.0,3.0,3.0,3.0,3.0,4.0,113.6,91.15,1.0,4.0,4.0,113.6
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,174.14,174.14,1.0,1.0,1.0,174.14
41.0,2.0,2.0,1.0,174.14,174.14,1.0,1.0,1.0,0.0,0.0,2.0,2.0,84.5,129.32,1.0,2.0,6.0,84.5
41.0,0.0,2.0,2.0,84.5,129.32,1.0,2.0,6.0,3.0,3.0,3.0,3.0,117.29,125.31,1.0,3.0,7.0,117.29
41.0,3.0,3.0,3.0,117.29,125.31,1.0,3.0,7.0,3.0,3.0,3.0,4.0,138.0,128.48250000000002,1.0,4.0,8.0,138.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,83.0,83.0,1.0,1.0,1.0,83.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,83.64,83.64,1.0,1.0,1.0,83.64
47.0,2.0,2.0,1.0,83.64,83.64,1.0,1.0,1.0,2.0,2.0,2.0,2.0,56.84,70.24000000000001,1.0,2.0,2.0,56.84
47.0,2.0,2.0,2.0,56.84,70.24000000000001,1.0,2.0,2.0,1.0,1.0,2.0,3.0,318.0,152.82666666666668,1.0,3.0,3.0,318.0
47.0,1.0,2.0,3.0,318.0,152.82666666666668,1.0,3.0,3.0,1.0,1.0,2.0,4.0,318.0,194.12,1.0,4.0,4.0,318.0
47.0,1.0,2.0,4.0,318.0,194.12,1.0,4.0,4.0,2.0,2.0,2.0,5.0,95.94,174.484,1.0,5.0,5.0,95.94
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,208.0
53.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,368.0,288.0,1.0,2.0,2.0,368.0
53.0,0.0,1.0,2.0,368.0,288.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,101.56,225.85333333333332,1.0,3.0,4.0,101.56
53.0,3.0,3.0,3.0,101.56,225.85333333333332,1.0,3.0,4.0,1.0,1.0,3.0,4.0,133.86,202.855,1.0,4.0,5.0,133.86
53.0,1.0,3.0,4.0,133.86,202.855,1.0,4.0,5.0,1.0,1.0,3.0,5.0,133.86,189.05599999999998,1.0,5.0,6.0,133.86
53.0,1.0,3.0,5.0,133.86,189.05599999999998,1.0,5.0,6.0,1.0,1.0,3.0,6.0,138.0,180.54666666666665,1.0,6.0,7.0,138.0
53.0,1.0,3.0,6.0,138.0,180.54666666666665,1.0,6.0,7.0,3.0,3.0,3.0,6.0,138.0,180.54666666666665,1.1666666666666667,7.0,7.0,0.0
53.0,3.0,3.0,6.0,138.0,180.54666666666665,1.1666666666666667,7.0,7.0,2.0,2.0,3.0,7.0,99.8,169.01142857142855,1.1428571428571428,8.0,8.0,99.8
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,334.06,334.06,1.0,1.0,1.0,334.06
54.0,0.0,0.0,1.0,334.06,334.06,1.0,1.0,1.0,3.0,3.0,3.0,2.0,110.87,222.465,1.0,2.0,2.0,110.87
54.0,3.0,3.0,2.0,110.87,222.465,1.0,2.0,2.0,0.0,0.0,3.0,3.0,209.0,217.9766666666667,1.0,3.0,3.0,209.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
55.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,99.8,118.9,1.0,2.0,2.0,99.8
55.0,2.0,2.0,2.0,99.8,118.9,1.0,2.0,2.0,0.0,0.0,2.0,3.0,16.9,84.9,1.0,3.0,3.0,16.9
55.0,0.0,2.0,3.0,16.9,84.9,1.0,3.0,3.0,2.0,2.0,2.0,4.0,112.42,91.78,1.0,4.0,4.0,112.42
55.0,2.0,2.0,4.0,112.42,91.78,1.0,4.0,4.0,1.0,1.0,2.0,5.0,175.72,108.56800000000001,1.0,5.0,5.0,175.72
55.0,1.0,2.0,5.0,175.72,108.56800000000001,1.0,5.0,5.0,1.0,1.0,2.0,6.0,307.47,141.71833333333333,1.0,6.0,6.0,307.47
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,99.85,99.85,1.0,1.0,2.0,99.85
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,67.8,67.8,1.0,1.0,1.0,67.8
59.0,1.0,1.0,1.0,67.8,67.8,1.0,1.0,1.0,2.0,2.0,2.0,2.0,90.96,79.38,1.0,2.0,2.0,90.96
59.0,2.0,2.0,2.0,90.96,79.38,1.0,2.0,2.0,2.0,2.0,2.0,3.0,96.81,85.19,1.0,3.0,3.0,96.81
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,368.0,368.0,1.0,1.0,1.0,368.0
60.0,0.0,0.0,1.0,368.0,368.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,325.8,346.9,1.0,2.0,4.0,325.8
60.0,2.0,2.0,2.0,325.8,346.9,1.0,2.0,4.0,1.0,1.0,2.0,3.0,207.57,300.45666666666665,1.0,3.0,5.0,207.57
60.0,1.0,2.0,3.0,207.57,300.45666666666665,1.0,3.0,5.0,1.0,1.0,2.0,4.0,364.0,316.3425,1.0,4.0,8.0,364.0
60.0,1.0,2.0,4.0,364.0,316.3425,1.0,4.0,8.0,1.0,1.0,2.0,5.0,136.0,280.274,1.0,5.0,10.0,136.0
60.0,1.0,2.0,5.0,136.0,280.274,1.0,5.0,10.0,0.0,0.0,2.0,6.0,209.0,268.395,1.0,6.0,11.0,209.0
60.0,0.0,2.0,6.0,209.0,268.395,1.0,6.0,11.0,0.0,0.0,2.0,7.0,209.0,259.90999999999997,1.0,7.0,12.0,209.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
61.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,3.0,3.0,3.0,1.0,99.8,99.8,2.0,2.0,1.0,0.0
61.0,3.0,3.0,1.0,99.8,99.8,2.0,2.0,1.0,0.0,0.0,3.0,2.0,368.0,233.9,1.5,3.0,2.0,368.0
61.0,0.0,3.0,2.0,368.0,233.9,1.5,3.0,2.0,0.0,0.0,3.0,3.0,209.0,225.6,1.3333333333333333,4.0,3.0,209.0
61.0,0.0,3.0,3.0,209.0,225.6,1.3333333333333333,4.0,3.0,0.0,0.0,3.0,4.0,209.0,221.45,1.25,5.0,4.0,209.0
61.0,0.0,3.0,4.0,209.0,221.45,1.25,5.0,4.0,3.0,3.0,3.0,4.0,209.0,221.45,1.5,6.0,4.0,0.0
61.0,3.0,3.0,4.0,209.0,221.45,1.5,6.0,4.0,1.0,1.0,3.0,5.0,350.67,247.294,1.4,7.0,6.0,350.67
61.0,1.0,3.0,5.0,350.67,247.294,1.4,7.0,6.0,1.0,1.0,3.0,6.0,174.29,235.12666666666667,1.3333333333333333,8.0,7.0,174.29
61.0,1.0,3.0,6.0,174.29,235.12666666666667,1.3333333333333333,8.0,7.0,1.0,1.0,3.0,7.0,307.1,245.40857142857143,1.2857142857142858,9.0,8.0,307.1
61.0,1.0,3.0,7.0,307.1,245.40857142857143,1.2857142857142858,9.0,8.0,0.0,0.0,3.0,8.0,209.0,240.85750000000002,1.25,10.0,9.0,209.0
61.0,0.0,3.0,8.0,209.0,240.85750000000002,1.25,10.0,9.0,0.0,0.0,3.0,9.0,319.68,249.61555555555555,1.2222222222222223,11.0,10.0,319.68
61.0,0.0,3.0,9.0,319.68,249.61555555555555,1.2222222222222223,11.0,10.0,3.0,3.0,3.0,9.0,319.68,249.61555555555555,1.3333333333333333,12.0,10.0,0.0
61.0,3.0,3.0,9.0,319.68,249.61555555555555,1.3333333333333333,12.0,10.0,3.0,3.0,3.0,9.0,319.68,249.61555555555555,1.4444444444444444,13.0,10.0,0.0
61.0,3.0,3.0,9.0,319.68,249.61555555555555,1.4444444444444444,13.0,10.0,2.0,2.0,3.0,10.0,143.58,239.012,1.4,14.0,12.0,143.58
61.0,2.0,3.0,10.0,143.58,239.012,1.4,14.0,12.0,3.0,3.0,3.0,11.0,115.41,227.77545454545452,1.3636363636363635,15.0,13.0,115.41
61.0,3.0,3.0,11.0,115.41,227.77545454545452,1.3636363636363635,15.0,13.0,1.0,1.0,3.0,12.0,138.0,220.29416666666665,1.3333333333333333,16.0,14.0,138.0
61.0,1.0,3.0,12.0,138.0,220.29416666666665,1.3333333333333333,16.0,14.0,0.0,0.0,3.0,13.0,205.99,219.19384615384612,1.3076923076923077,17.0,15.0,205.99
61.0,0.0,3.0,13.0,205.99,219.19384615384612,1.3076923076923077,17.0,15.0,2.0,2.0,3.0,14.0,56.75,207.59071428571426,1.2857142857142858,18.0,16.0,56.75
61.0,2.0,3.0,14.0,56.75,207.59071428571426,1.2857142857142858,18.0,16.0,2.0,2.0,3.0,15.0,83.64,199.32733333333329,1.2666666666666666,19.0,17.0,83.64
61.0,2.0,3.0,15.0,83.64,199.32733333333329,1.2666666666666666,19.0,17.0,1.0,1.0,3.0,16.0,68.0,191.11937499999996,1.25,20.0,18.0,68.0
61.0,1.0,3.0,16.0,68.0,191.11937499999996,1.25,20.0,18.0,1.0,1.0,3.0,17.0,208.0,192.11235294117643,1.2352941176470589,21.0,19.0,208.0
61.0,1.0,3.0,17.0,208.0,192.11235294117643,1.2352941176470589,21.0,19.0,3.0,3.0,3.0,17.0,208.0,192.11235294117643,1.2941176470588236,22.0,19.0,0.0
61.0,3.0,3.0,17.0,208.0,192.11235294117643,1.2941176470588236,22.0,19.0,1.0,1.0,3.0,18.0,68.0,185.21722222222218,1.2777777777777777,23.0,20.0,68.0
61.0,1.0,3.0,18.0,68.0,185.21722222222218,1.2777777777777777,23.0,20.0,1.0,1.0,3.0,19.0,68.0,179.04789473684207,1.263157894736842,24.0,21.0,68.0
61.0,1.0,3.0,19.0,68.0,179.04789473684207,1.263157894736842,24.0,21.0,3.0,3.0,3.0,20.0,111.54,175.67249999999996,1.25,25.0,22.0,111.54
61.0,3.0,3.0,20.0,111.54,175.67249999999996,1.25,25.0,22.0,1.0,1.0,3.0,21.0,208.0,177.21190476190472,1.2380952380952381,26.0,23.0,208.0
61.0,1.0,3.0,21.0,208.0,177.21190476190472,1.2380952380952381,26.0,23.0,0.0,0.0,3.0,22.0,368.0,185.88409090909087,1.2272727272727273,27.0,24.0,368.0
61.0,0.0,3.0,22.0,368.0,185.88409090909087,1.2272727272727273,27.0,24.0,2.0,2.0,3.0,23.0,99.8,182.14130434782604,1.2173913043478262,28.0,25.0,99.8
61.0,2.0,3.0,23.0,99.8,182.14130434782604,1.2173913043478262,28.0,25.0,1.0,1.0,3.0,24.0,68.0,177.38541666666663,1.2083333333333333,29.0,26.0,68.0
61.0,1.0,3.0,24.0,68.0,177.38541666666663,1.2083333333333333,29.0,26.0,1.0,1.0,3.0,25.0,68.0,173.00999999999996,1.2,30.0,27.0,68.0
61.0,1.0,3.0,25.0,68.0,173.00999999999996,1.2,30.0,27.0,0.0,0.0,3.0,26.0,368.0,180.50961538461536,1.1923076923076923,31.0,28.0,368.0
61.0,0.0,3.0,26.0,368.0,180.50961538461536,1.1923076923076923,31.0,28.0,3.0,3.0,3.0,27.0,138.0,178.93518518518516,1.1851851851851851,32.0,29.0,138.0
61.0,3.0,3.0,27.0,138.0,178.93518518518516,1.1851851851851851,32.0,29.0,0.0,0.0,3.0,28.0,209.0,180.00892857142853,1.1785714285714286,33.0,30.0,209.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
62.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,2.0,2.0,2.0,2.0,54.81,77.305,1.0,2.0,2.0,54.81
62.0,2.0,2.0,2.0,54.81,77.305,1.0,2.0,2.0,1.0,1.0,2.0,3.0,341.46,165.35666666666665,1.0,3.0,4.0,341.46
62.0,1.0,2.0,3.0,341.46,165.35666666666665,1.0,3.0,4.0,2.0,2.0,2.0,4.0,54.66,137.6825,1.0,4.0,5.0,54.66
62.0,2.0,2.0,4.0,54.66,137.6825,1.0,4.0,5.0,3.0,3.0,3.0,5.0,138.0,137.746,1.0,5.0,6.0,138.0
62.0,3.0,3.0,5.0,138.0,137.746,1.0,5.0,6.0,2.0,2.0,3.0,6.0,84.04,128.795,1.0,6.0,7.0,84.04
62.0,2.0,3.0,6.0,84.04,128.795,1.0,6.0,7.0,3.0,3.0,3.0,7.0,59.9,118.95285714285714,1.0,7.0,8.0,59.9
62.0,3.0,3.0,7.0,59.9,118.95285714285714,1.0,7.0,8.0,3.0,3.0,3.0,8.0,49.96,110.32875,1.0,8.0,9.0,49.96
62.0,3.0,3.0,8.0,49.96,110.32875,1.0,8.0,9.0,3.0,3.0,3.0,9.0,39.62,102.47222222222223,1.0,9.0,10.0,39.62
62.0,3.0,3.0,9.0,39.62,102.47222222222223,1.0,9.0,10.0,2.0,2.0,3.0,10.0,99.8,102.205,1.0,10.0,11.0,99.8
